country,date,iso_code,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_hundred,sputnikv_total_vaccinations,sinovac_total_vaccinations,sinopharm_total_vaccinations,pfizer_total_vaccinations,astrazeneca_total_vaccinations,novavax_total_vaccinations,moderna_total_vaccinations,johnson&johnson_total_vaccinations,covaxin_total_vaccinations,cansino_total_vaccinations
Ukraine,2021-09-13,UKR,11.28,13.71,24.95,,2991506,,3838853,1904030,,2091726,20052,,
Ukraine,2021-09-14,UKR,11.46,13.87,25.28,,3026624,,3889652,1921335,,2130300,20052,,
Ukraine,2021-09-15,UKR,11.57,14.03,25.55,,3063303,,3949595,1939987,,2133812,20052,,
Ukraine,2021-09-16,UKR,11.69,14.19,25.84,,3100311,,4014106,1961254,,2133932,20052,,
Ukraine,2021-09-17,UKR,11.81,14.37,26.14,,3138672,,4084547,1985011,,2133932,20052,,
Ukraine,2021-09-18,UKR,11.87,14.45,26.27,,3153793,,4119721,1993321,,2133932,20052,,
Ukraine,2021-09-19,UKR,11.9,14.5,26.36,,3162023,,4142386,1997827,,2133932,20680,,
Ukraine,2021-09-20,UKR,12.01,14.65,26.61,,3193117,,4199140,2018715,,2133932,20680,,
Ukraine,2021-09-21,UKR,12.12,14.81,26.87,,3225427,,4262497,2039053,,2133932,20680,,
Ukraine,2021-09-22,UKR,12.24,15.02,27.21,,3271044,,4337607,2063094,,2133932,20680,,
Ukraine,2021-09-23,UKR,12.37,15.24,27.56,,3320095,,4414731,2090547,,2133932,20680,,
Ukraine,2021-09-24,UKR,12.51,15.46,27.93,,3367419,,4499498,2117460,,2133932,20680,,
Ukraine,2021-09-25,UKR,12.57,15.55,28.07,,3383819,,4536312,2128467,,2133932,20680,,
Ukraine,2021-09-26,UKR,12.61,15.6,28.16,,3392964,,4558226,2134561,,2133932,20680,,
Ukraine,2021-09-27,UKR,12.72,15.76,28.43,,3428364,,4618710,2158055,,2133932,20680,,
Ukraine,2021-09-28,UKR,12.85,15.94,28.74,,3467779,,4687168,2182428,,2133932,20680,,
Ukraine,2021-09-29,UKR,12.97,16.11,29.03,,3503511,,4756597,2203270,,2133932,20680,,
Ukraine,2021-09-30,UKR,13.1,16.27,29.33,,3540041,,4828144,2224726,,2133932,20680,,
Ukraine,2021-10-01,UKR,13.23,16.44,29.62,,3575036,,4902151,2243794,,2133932,20680,,
Ukraine,2021-10-02,UKR,13.29,16.5,29.74,,3587746,,4934011,2252214,,2133932,20680,,
Ukraine,2021-10-03,UKR,13.33,16.54,29.82,,3594906,,4954764,2258225,,2133932,20680,,
Ukraine,2021-10-04,UKR,13.44,16.66,30.05,,3624386,,5010159,2273681,,2133932,20680,,
Ukraine,2021-10-05,UKR,13.57,16.8,30.32,,3659132,,5072902,2293426,,2133932,20680,,
Ukraine,2021-10-06,UKR,13.72,16.93,30.6,,3695870,,5140334,2311554,,2133932,20680,,
Ukraine,2021-10-07,UKR,13.87,17.07,30.9,,3733410,,5210669,2331364,,2133932,20680,,
Ukraine,2021-10-08,UKR,14.04,17.24,31.24,,3777030,,5292775,2354373,,2133932,20680,,
Ukraine,2021-10-09,UKR,14.12,17.32,31.39,,3794244,,5331995,2363992,,2133932,20680,,
Ukraine,2021-10-10,UKR,14.16,17.37,31.48,,3803347,,5355185,2370759,,2133932,20680,,
Ukraine,2021-10-11,UKR,14.31,17.51,31.76,,3840525,,5418438,2393558,,2133932,20680,,
Ukraine,2021-10-12,UKR,14.48,17.69,32.12,,3885677,,5499670,2419877,,2133932,20680,,
Ukraine,2021-10-13,UKR,14.66,17.89,32.49,,3932617,,5589331,2447663,,2133932,20680,,
Ukraine,2021-10-14,UKR,14.69,17.93,32.57,,3940477,,5610328,2453703,,2133932,20680,,
Ukraine,2021-10-15,UKR,14.85,18.11,32.92,,3979445,,5693018,2480483,,2133932,20680,,
Ukraine,2021-10-16,UKR,14.93,18.23,33.11,,4000483,,5741260,2494003,,2133932,20680,,
Ukraine,2021-10-17,UKR,14.98,18.3,33.24,,4015094,,5773863,2502686,,2133932,20680,,
Ukraine,2021-10-18,UKR,15.17,18.56,33.68,,4074525,,5870992,2539195,,2133932,20680,,
Ukraine,2021-10-19,UKR,15.37,18.88,34.2,,4145636,,5983778,2581885,,2133932,20680,,
Ukraine,2021-10-20,UKR,15.56,19.26,34.78,,4224711,,6109797,2628045,,2133932,20680,,
Ukraine,2021-10-21,UKR,15.76,19.69,35.4,,4312294,,6243029,2676896,,2133932,20680,,
Ukraine,2021-10-22,UKR,15.96,20.16,36.06,,4406372,,6386215,2729100,,2133932,20680,,
Ukraine,2021-10-23,UKR,16.07,20.45,36.47,,4462557,,6477996,2758864,,2133932,20680,,
Ukraine,2021-10-24,UKR,16.13,20.63,36.71,,4491014,,6531175,2778559,,2133932,20680,,
Ukraine,2021-10-25,UKR,16.29,21.05,37.29,,4577485,,6654095,2824088,,2133932,20680,,
Ukraine,2021-10-26,UKR,16.47,21.54,37.96,,4677537,,6791062,2878362,,2133932,20680,,
Ukraine,2021-10-27,UKR,16.65,22.03,38.64,,4778516,,6925824,2934606,,2133932,20680,,
Ukraine,2021-10-28,UKR,16.82,22.52,39.3,,4879512,,7053163,2995512,,2133932,20680,,
Ukraine,2021-10-29,UKR,17.02,23.06,40.03,,4998583,,7193288,3053525,,2133932,20680,,
Ukraine,2021-10-30,UKR,17.12,23.37,40.44,,5064547,,7272665,3085949,,2133932,20680,,
Ukraine,2021-10-31,UKR,17.19,23.57,40.71,,5105036,,7331268,3104675,,2133932,20680,,
Ukraine,2021-11-01,UKR,17.34,24.05,41.34,,5225928,,7462160,3126198,,2133932,20680,,
Ukraine,2021-11-02,UKR,17.52,24.58,42.05,,5358899,,7609370,3156456,,2133932,20680,,
Ukraine,2021-11-03,UKR,17.72,25.07,42.74,,5490388,,7744138,3189471,,2133932,20680,,
Ukraine,2021-11-04,UKR,17.91,25.5,43.36,,5619955,,7852048,3222314,,2133932,20680,,
Ukraine,2021-11-05,UKR,18.13,25.93,44.01,,5758247,,7960373,3254614,,2133932,20680,,
Ukraine,2021-11-06,UKR,18.23,26.12,44.31,,5819302,,8014949,3270389,,2133932,20680,,
Ukraine,2021-11-07,UKR,18.31,26.24,44.5,,5855324,,8055432,3278967,,2133932,20680,,
Ukraine,2021-11-08,UKR,18.54,26.56,45.06,,5967880,,8158461,3303822,,2133932,20680,,
Ukraine,2021-11-09,UKR,18.81,26.91,45.67,,6084916,,8284598,3328050,,2133932,20680,,
Ukraine,2021-11-10,UKR,19.11,27.25,46.31,,6205139,,8418022,3351490,,2133942,20680,,
Ukraine,2021-11-11,UKR,19.42,27.58,46.95,,6322308,,8559388,3370767,,2135266,20680,,
Ukraine,2021-11-12,UKR,19.8,27.89,47.64,,6444376,,8711072,3392565,,2139570,20680,,
Ukraine,2021-11-13,UKR,19.98,28.04,47.98,,6499855,,8787638,3402279,,2143052,20680,,
Ukraine,2021-11-14,UKR,20.11,28.13,48.2,,6535491,,8838711,3410177,,2145818,20680,,
Ukraine,2021-11-15,UKR,20.49,28.37,48.82,,6646473,,8965341,3433061,,2153410,20680,,
Ukraine,2021-11-16,UKR,20.91,28.63,49.49,,6769107,,9101042,3459243,,2163748,20680,,
Ukraine,2021-11-17,UKR,21.35,28.88,50.18,,6893168,,9232944,3489380,,2175480,20680,,
Ukraine,2021-11-18,UKR,21.79,29.12,50.86,,7013612,,9361681,3520847,,2189152,20680,,
Ukraine,2021-11-19,UKR,22.27,29.35,51.57,,7138283,,9502205,3553076,,2203044,20680,,
Ukraine,2021-11-20,UKR,22.51,29.46,51.92,,7195566,,9573734,3568705,,2210924,20680,,
Ukraine,2021-11-21,UKR,22.67,29.53,52.15,,7229572,,9625099,3578074,,2216010,20680,,
Ukraine,2021-11-22,UKR,23.11,29.71,52.78,,7333706,,9747674,3608235,,2229398,20680,,
Ukraine,2021-11-23,UKR,23.57,29.91,53.43,,7445851,,9876116,3638728,,2244439,20680,,
Ukraine,2021-11-24,UKR,24.02,30.1,54.07,,7552882,,9997495,3670594,,2259482,20680,,
Ukraine,2021-11-25,UKR,24.46,30.29,54.7,,7660539,,10113429,3704230,,2276130,20680,,
Ukraine,2021-11-26,UKR,24.91,30.47,55.34,,7768813,,10231859,3738566,,2294866,20680,,
Ukraine,2021-11-27,UKR,25.14,30.57,55.66,,7819959,,10291796,3756433,,2305392,20680,,
Ukraine,2021-11-28,UKR,25.28,30.65,55.88,,7852601,,10331455,3768884,,2314610,20680,,
Ukraine,2021-11-29,UKR,25.64,30.81,56.4,,7938278,,10423152,3799466,,2332713,20680,,
Ukraine,2021-11-30,UKR,26.0,30.99,56.93,,8030549,,10520216,3821569,,2354746,20680,,
Ukraine,2021-12-01,UKR,26.31,31.15,57.41,,8117281,,10615925,3821569,,2377393,20680,,
Ukraine,2021-12-02,UKR,26.62,31.31,57.88,,8201042,,10715302,3821569,,2400965,20680,,
Ukraine,2021-12-03,UKR,26.94,31.49,58.38,,8283178,,10821543,3821569,,2428717,20680,,
Ukraine,2021-12-04,UKR,27.11,31.58,58.64,,8323293,,10878495,3821569,,2444307,20680,,
Ukraine,2021-12-05,UKR,27.21,31.64,58.8,,8347177,,10913053,3821569,,2456662,20680,,
Ukraine,2021-12-06,UKR,27.47,31.81,59.24,,8415404,,11002637,3821569,,2487609,20680,,
Ukraine,2021-12-07,UKR,27.75,31.99,59.7,,8488130,,11098071,3821569,,2519214,20680,,
Ukraine,2021-12-08,UKR,28.0,32.15,60.11,,8555444,,11195623,3822247,,2532466,20680,,
Ukraine,2021-12-09,UKR,28.24,32.28,60.47,,8613980,,11286532,3830201,,2532795,20680,,
Ukraine,2021-12-10,UKR,28.49,32.41,60.86,,8675557,,11378271,3844010,,2534029,20680,,
Ukraine,2021-12-11,UKR,28.62,32.47,61.05,,8701959,,11422463,3852797,,2537904,20680,,
Ukraine,2021-12-12,UKR,28.71,32.51,61.17,,8718282,,11449778,3858667,,2541687,20680,,
Ukraine,2021-12-13,UKR,28.91,32.61,61.47,,8762266,,11515015,3872279,,2548596,20680,,
Ukraine,2021-12-14,UKR,29.13,32.72,61.8,,8813368,,11581549,3887418,,2558742,20680,,
Ukraine,2021-12-15,UKR,29.35,32.83,62.13,,8862333,,11648603,3901254,,2571813,20680,,
Ukraine,2021-12-16,UKR,29.55,32.93,62.43,,8906651,,11710631,3912920,,2586792,20680,,
Ukraine,2021-12-17,UKR,29.77,33.03,62.75,,8949358,,11777564,3924128,,2602906,20680,,
Ukraine,2021-12-18,UKR,29.87,33.07,62.89,,8967901,,11808516,3928993,,2611232,20680,,
Ukraine,2021-12-19,UKR,29.93,33.1,62.98,,8977855,,11827066,3931230,,2616518,20680,,
Ukraine,2021-12-20,UKR,30.1,33.18,63.23,,9010802,,11881975,3938437,,2632195,20680,,
Ukraine,2021-12-21,UKR,30.28,33.27,63.5,,9047184,,11942545,3945483,,2647326,20680,,
Ukraine,2021-12-22,UKR,30.46,33.36,63.77,,9080933,,12003727,3951965,,2663356,20680,,
Ukraine,2021-12-23,UKR,30.64,33.44,64.04,,9113319,,12063426,3957523,,2679595,20680,,
Ukraine,2021-12-24,UKR,30.82,33.53,64.31,,9144334,,12127680,3963096,,2695975,20680,,
Ukraine,2021-12-25,UKR,30.86,33.55,64.37,,9151394,,12143322,3964374,,2700253,20680,,
Ukraine,2021-12-26,UKR,30.91,33.57,64.44,,9158187,,12160788,3965408,,2704436,20680,,
Ukraine,2021-12-27,UKR,30.98,33.6,64.54,,9168544,,12187698,3966904,,2711697,20680,,
Ukraine,2021-12-28,UKR,31.2,33.68,64.85,,9199300,,12263199,3971780,,2731693,20680,,
Ukraine,2021-12-29,UKR,31.39,33.75,65.12,,9226067,,12330849,3976088,,2750010,20680,,
Ukraine,2021-12-30,UKR,31.56,33.81,65.35,,9248230,,12391495,3979322,,2765672,20680,,
Ukraine,2021-12-31,UKR,31.65,33.85,65.47,,9257611,,12423868,3980747,,2774659,20680,,
Ukraine,2022-01-01,UKR,31.65,33.85,65.47,,9257611,,12423868,3980747,,2774659,20680,,
Ukraine,2022-01-02,UKR,31.65,33.85,65.47,,9257611,,12423868,3980747,,2774659,20680,,
Ukraine,2022-01-03,UKR,31.71,33.87,65.55,,9265012,,12444866,3981390,,2781906,20680,,
Ukraine,2022-01-04,UKR,31.88,33.93,65.79,,9288584,,12503378,3983425,,2800265,20680,,
Ukraine,2022-01-05,UKR,32.04,34.0,66.03,,9313692,,12564010,3985867,,2816927,20680,,
Ukraine,2022-01-06,UKR,32.14,34.05,66.2,,9328031,,12611453,3987763,,2825090,20680,,
Ukraine,2022-01-07,UKR,32.14,34.05,66.2,,9328031,,12611453,3987763,,2825090,20680,,
Ukraine,2022-01-08,UKR,32.18,34.07,66.26,,9332950,,12630367,3988397,,2827573,20680,,
Ukraine,2022-01-09,UKR,32.21,34.08,66.3,,9337124,,12644387,3988898,,2829254,20680,,
Ukraine,2022-01-10,UKR,32.35,34.15,66.53,,9357248,,12712738,3991657,,2834405,20680,,
Ukraine,2022-01-11,UKR,32.48,34.22,66.77,,9379466,,12788508,3994529,,2839907,20680,,
Ukraine,2022-01-12,UKR,32.61,34.3,67.01,,9398851,,12863236,3997349,,2845554,20680,,
Ukraine,2022-01-13,UKR,32.71,34.37,67.22,,9415690,,12928601,3999959,,2853575,20680,,
Ukraine,2022-01-14,UKR,32.81,34.44,67.43,,9430241,,12994506,4002257,,2861638,20680,,
Ukraine,2022-01-15,UKR,32.85,34.47,67.52,,9436049,,13023951,4003215,,2865196,20680,,
Ukraine,2022-01-16,UKR,32.88,34.49,67.57,,9439512,,13040833,4003627,,2867725,20680,,
Ukraine,2022-01-17,UKR,32.96,34.56,67.76,,9452941,,13098916,4005857,,2874904,20680,,
Ukraine,2022-01-18,UKR,33.05,34.63,67.96,,9466731,,13160907,4007986,,2882171,20680,,
Ukraine,2022-01-19,UKR,33.12,34.69,68.13,,9478320,,13214868,4009954,,2889412,20680,,
Ukraine,2022-01-20,UKR,33.2,34.76,68.33,,9491389,,13278919,4011878,,2896514,20680,,
Ukraine,2022-01-21,UKR,33.28,34.83,68.54,,9504779,,13347567,4013870,,2903794,20680,,
Ukraine,2022-01-22,UKR,33.31,34.87,68.63,,9510034,,13376980,4014610,,2907247,20680,,
Ukraine,2022-01-23,UKR,33.33,34.89,68.68,,9513249,,13393012,4015059,,2910092,20680,,
Ukraine,2022-01-24,UKR,33.39,34.95,68.84,,9524391,,13443105,4016541,,2916921,20680,,
Ukraine,2022-01-25,UKR,33.45,35.02,69.03,,9536633,,13503713,4018056,,2924292,20680,,
Ukraine,2022-01-26,UKR,33.52,35.08,69.22,,9548720,,13564684,4019524,,2932126,20680,,
Ukraine,2022-01-27,UKR,33.58,35.15,69.4,,9561285,,13625310,4020968,,2938589,20680,,
Ukraine,2022-01-28,UKR,33.64,35.21,69.58,,9573480,,13683863,4022573,,2944800,20680,,
Ukraine,2022-01-29,UKR,33.66,35.24,69.66,,9578352,,13709816,4023253,,2947497,20680,,
Ukraine,2022-01-30,UKR,33.68,35.26,69.71,,9580922,,13725619,4023685,,2949675,20680,,
Ukraine,2022-01-31,UKR,33.74,35.31,69.86,,9590981,,13775938,4024738,,2953899,20680,,
Ukraine,2022-02-01,UKR,33.8,35.37,70.03,,9601705,,13833335,4025661,,2959447,20680,,
Ukraine,2022-02-02,UKR,33.87,35.42,70.2,,9611718,,13890246,4026630,,2964749,20680,,
Ukraine,2022-02-03,UKR,33.93,35.48,70.37,,9622474,,13947905,4027584,,2970684,20680,,
Ukraine,2022-02-04,UKR,34.0,35.53,70.55,,9634486,,14005961,4028525,,2976025,20680,,
Ukraine,2022-02-05,UKR,34.03,35.55,70.63,,9640000,,14031812,4029029,,2978461,20680,,
Ukraine,2022-02-06,UKR,34.05,35.56,70.67,,9642922,,14045627,4029295,,2980084,20680,,
Ukraine,2022-02-07,UKR,34.12,35.61,70.82,,9653218,,14093335,4030095,,2985199,20680,,
Ukraine,2022-02-08,UKR,34.19,35.66,70.98,,9665327,,14146503,4030962,,2991062,20680,,
Ukraine,2022-02-09,UKR,34.26,35.71,71.15,,9677711,,14199795,4031931,,2995095,20680,,
Ukraine,2022-02-10,UKR,34.33,35.75,71.31,,9690807,,14253811,4032833,,2999336,20680,,
Ukraine,2022-02-11,UKR,34.4,35.8,71.48,,9704027,,14309227,4033733,,3003838,20680,,
Ukraine,2022-02-12,UKR,34.44,35.83,71.57,,9709756,,14337086,4034281,,3006155,20680,,
Ukraine,2022-02-13,UKR,34.46,35.84,71.61,,9713010,,14351243,4034517,,3007446,20680,,
Ukraine,2022-02-14,UKR,34.52,35.88,71.75,,9722973,,14396054,4035393,,3010966,20680,,
Ukraine,2022-02-15,UKR,34.59,35.92,71.9,,9733948,,14445693,4036296,,3015254,20680,,
Ukraine,2022-02-16,UKR,34.66,35.96,72.05,,9745377,,14494898,4037044,,3019954,20680,,
Ukraine,2022-02-17,UKR,34.72,36.0,72.2,,9756090,,14543980,4037800,,3024492,20680,,
Ukraine,2022-02-18,UKR,34.79,36.04,72.36,,9766867,,14595649,4038653,,3028829,20680,,
Ukraine,2022-02-19,UKR,34.82,36.06,72.42,,9771576,,14618037,4038942,,3030971,20680,,
Ukraine,2022-02-20,UKR,34.84,36.07,72.46,,9774156,,14631227,4039060,,3032255,20680,,
Ukraine,2022-02-21,UKR,34.9,36.11,72.59,,9782724,,14674950,4039683,,3036067,20680,,
Ukraine,2022-02-22,UKR,34.96,36.15,72.74,,9792592,,14722969,4040553,,3040245,20680,,
Ukraine,2022-02-23,UKR,35.02,36.19,72.89,,9802231,,14774013,4041487,,3044899,20680,,
United States,2021-01-12,USA,0.55,3.63,4.27,,,,5488697,,,3835859,,,
United States,2021-01-13,USA,0.64,3.94,4.67,,,,6025872,,,4249795,,,
United States,2021-01-15,USA,0.71,4.63,5.44,,,,7153268,,,5122662,,,
United States,2021-01-19,USA,0.92,5.36,6.4,,,,8874811,,,6828561,,,
United States,2021-01-20,USA,1.05,5.7,6.88,,,,9281063,,,7239750,,,
United States,2021-01-21,USA,1.13,6.1,7.37,,,,9817027,,,7724683,,,
United States,2021-01-22,USA,1.2,6.52,7.86,,,,10695066,,,8407909,,,
United States,2021-01-23,USA,1.24,6.75,8.14,,,,11471457,,,9061112,,,
United States,2021-01-24,USA,1.27,6.84,8.26,,,,12153536,,,9689497,,,
United States,2021-01-25,USA,1.42,7.1,8.67,,,,12551999,,,10084432,,,
United States,2021-01-26,USA,1.59,7.41,9.17,,,,13009981,,,10431466,,,
United States,2021-01-27,USA,1.79,7.79,9.75,,,,13550835,,,11001991,,,
United States,2021-01-28,USA,1.95,8.2,10.34,,,,14355980,,,11737592,,,
United States,2021-01-29,USA,2.1,8.62,10.92,,,,15164858,,,12619210,,,
United States,2021-01-30,USA,2.18,8.84,11.23,,,,15977015,,,13499942,,,
United States,2021-01-31,USA,2.22,8.94,11.37,,,,16775916,,,14246089,,,
United States,2021-02-01,USA,2.39,9.17,11.78,,,,17364398,,,14756609,,,
United States,2021-02-02,USA,2.6,9.46,12.29,,,,17672866,,,15006565,,,
United States,2021-02-03,USA,2.85,9.84,12.94,,,,18209204,,,15567188,,,
United States,2021-02-04,USA,3.13,10.26,13.64,,,,18841309,,,16260102,,,
United States,2021-02-05,USA,3.41,10.67,14.35,,,,19582865,,,17133644,,,
United States,2021-02-06,USA,3.54,10.93,14.75,,,,20598212,,,18336515,,,
United States,2021-02-07,USA,3.59,11.01,14.88,,,,21622193,,,19485089,,,
United States,2021-02-08,USA,3.8,11.26,15.35,,,,22247484,,,20066305,,,
United States,2021-02-09,USA,4.07,11.57,15.95,,,,22685406,,,20416765,,,
United States,2021-02-10,USA,4.38,11.94,16.64,,,,23475749,,,21189540,,,
United States,2021-02-11,USA,4.71,12.33,17.37,,,,24246868,,,22038088,,,
United States,2021-02-12,USA,5.06,12.74,18.15,,,,25192628,,,23111715,,,
United States,2021-02-13,USA,5.23,13.0,18.59,,,,26237417,,,24297615,,,
United States,2021-02-14,USA,5.3,13.11,18.77,,,,27271797,,,25505313,,,
United States,2021-02-16,USA,5.7,13.53,19.61,,,,28374410,,,26738383,,,
United States,2021-02-17,USA,6.0,13.81,20.2,,,,28886690,,,27287041,,,
United States,2021-02-18,USA,6.29,14.06,20.76,,,,29585627,,,28043413,,,
United States,2021-02-19,USA,6.62,14.31,21.36,,,,30431247,,,29044336,,,
United States,2021-02-20,USA,6.83,14.49,21.75,,,,31270062,,,29909492,,,
United States,2021-02-21,USA,6.92,14.57,21.93,,,,32232422,,,30747615,,,
United States,2021-02-22,USA,7.16,14.75,22.37,,,,32853883,,,31212925,,,
United States,2021-02-23,USA,7.47,15.02,22.95,,,,33352170,,,31569021,,,
United States,2021-02-24,USA,7.84,15.39,23.71,,,,34159027,,,32194245,,,
United States,2021-02-25,USA,8.25,15.85,24.6,,,,35095003,,,33066503,,,
United States,2021-02-26,USA,8.66,16.36,25.54,,,,36159403,,,34181226,,,
United States,2021-02-27,USA,8.91,16.7,26.14,,,,37269195,,,35422721,,,
United States,2021-02-28,USA,9.0,16.86,26.39,,,,38426567,,,36694414,,,
United States,2021-03-01,USA,9.24,17.22,27.01,,,,39262524,,,37522293,,,
United States,2021-03-02,USA,9.53,17.66,27.75,,,,40196532,,,38319678,,,
United States,2021-03-03,USA,9.87,18.19,28.63,,,,41175807,,,39248180,,,
United States,2021-03-04,USA,10.24,18.78,29.59,,,,42193285,,,40261524,,,
United States,2021-03-05,USA,10.63,19.38,30.57,,,,43373717,,,41507728,,,
United States,2021-03-06,USA,10.89,19.79,31.19,,,,44774584,,,42977312,,,
United States,2021-03-07,USA,11.0,19.99,31.46,,,,45932122,,,44195607,,,
United States,2021-03-08,USA,11.25,20.44,32.12,,,,46824290,,,44936695,208590,,
United States,2021-03-09,USA,11.58,20.98,32.93,,,,47628226,,,45635740,308181,,
United States,2021-03-10,USA,11.96,21.6,33.87,,,,48605159,,,46535646,458911,,
United States,2021-03-11,USA,12.38,22.29,34.91,,,,49708920,,,47733656,638469,,
United States,2021-03-12,USA,12.84,22.93,35.94,,,,50960400,,,49169578,873726,,
United States,2021-03-13,USA,13.15,23.34,36.6,,,,53096054,,,51292130,1189207,,
United States,2021-03-14,USA,13.28,23.54,36.9,,,,53708091,,,51951820,1273958,,
United States,2021-03-15,USA,13.54,23.99,37.58,,,,54643581,,,52883263,1428465,,
United States,2021-03-16,USA,13.85,24.57,38.45,,,,55393141,,,53647312,1569675,,
United States,2021-03-17,USA,14.19,25.21,39.41,,,,56499018,,,54643195,1766131,,
United States,2021-03-18,USA,14.56,25.9,40.43,,,,57876875,,,55811286,1911052,,
United States,2021-03-19,USA,14.92,26.57,41.44,,,,59214724,,,56941640,2025349,,
United States,2021-03-20,USA,15.18,27.0,42.09,,,,60849627,,,58294583,2163681,,
United States,2021-03-21,USA,15.3,27.2,42.4,,,,62529418,,,59518840,2298614,,
United States,2021-03-22,USA,15.54,27.69,43.11,,,,63693721,,,60275003,2406337,,
United States,2021-03-23,USA,15.89,28.28,44.03,,,,64679659,,,60913292,2489153,,
United States,2021-03-24,USA,16.31,28.95,45.1,,,,65995871,,,61719260,2622182,,
United States,2021-03-25,USA,16.81,29.63,46.26,,,,67555076,,,62877755,2734367,,
United States,2021-03-26,USA,17.35,30.27,47.41,,,,69368232,,,64313721,2863246,,
United States,2021-03-27,USA,17.7,30.68,48.16,,,,71246219,,,65811340,2982453,,
United States,2021-03-28,USA,17.87,30.88,48.52,,,,72981111,,,67249447,3090712,,
United States,2021-03-29,USA,18.25,31.37,49.38,,,,74338025,,,68177850,3155418,,
United States,2021-03-30,USA,18.75,31.97,50.46,,,,75386890,,,68858013,3215657,,
United States,2021-03-31,USA,19.34,32.7,51.72,,,,76891912,,,69930956,3307113,,
United States,2021-04-01,USA,20.01,33.46,53.09,,,,78717917,,,71338865,3429880,,
United States,2021-04-02,USA,20.56,34.08,54.19,,,,80845236,,,72997571,3617377,,
United States,2021-04-03,USA,20.91,34.48,54.88,,,,82986550,,,74713387,3840647,,
United States,2021-04-04,USA,21.02,34.61,55.11,,,,84810406,,,76038933,4054089,,
United States,2021-04-05,USA,21.5,35.13,56.05,,,,86041963,,,76791212,4204015,,
United States,2021-04-06,USA,22.13,35.82,57.25,,,,86855993,,,77285350,4299901,,
United States,2021-04-07,USA,22.82,36.6,58.56,,,,88463874,,,78315776,4544552,,
United States,2021-04-08,USA,23.58,37.37,59.91,,,,90256586,,,79551820,4917225,,
United States,2021-04-09,USA,24.31,38.1,61.22,,,,92355733,,,80944104,5382365,,
United States,2021-04-10,USA,24.81,38.62,62.09,,,,94715143,,,82622178,5972101,,
United States,2021-04-11,USA,25.05,38.87,62.51,,,,96586783,,,83847244,6453740,,
United States,2021-04-12,USA,25.57,39.37,63.42,,,,97978125,,,84694388,6859877,,
United States,2021-04-13,USA,26.09,39.89,64.46,,,,99453295,,,85435687,7233726,,
United States,2021-04-14,USA,26.67,40.41,65.57,,,,100891617,,,86221076,7517671,,
United States,2021-04-15,USA,27.26,40.94,66.7,,,,102877491,,,87539652,7736781,,
United States,2021-04-16,USA,27.84,41.43,67.78,,,,105070417,,,89199649,7848027,,
United States,2021-04-17,USA,28.19,41.78,68.49,,,,107083884,,,90718986,7902746,,
United States,2021-04-18,USA,28.37,41.94,68.83,,,,109122092,,,92181455,7935549,,
United States,2021-04-19,USA,28.81,42.27,69.61,,,,110461905,,,93002433,7949021,,
United States,2021-04-20,USA,29.36,42.67,70.58,,,,111585824,,,93672874,7961251,,
United States,2021-04-21,USA,29.98,43.09,71.62,,,,113104771,,,94684047,7993255,,
United States,2021-04-22,USA,30.6,43.51,72.67,,,,114844028,,,95913701,8018365,,
United States,2021-04-23,USA,31.17,43.92,73.66,,,,116754631,,,97353734,8040727,,
United States,2021-04-24,USA,31.53,44.22,74.32,,,,118628496,,,98778973,8058239,,
United States,2021-04-25,USA,31.68,44.37,74.62,,,,120373717,,,100031926,8079863,,
United States,2021-04-26,USA,32.11,44.65,75.34,,,,121674501,,,100830533,8087269,,
United States,2021-04-27,USA,32.65,44.98,76.21,,,,122669679,,,101463903,8097650,,
United States,2021-04-28,USA,33.24,45.32,77.14,,,,123980028,,,102356935,8124392,,
United States,2021-04-29,USA,33.84,45.66,78.05,,,,125540172,,,103474188,8166410,,
United States,2021-04-30,USA,34.39,45.99,78.93,,,,127133399,,,104613893,8231139,,
United States,2021-05-01,USA,34.75,46.2,79.48,,,,129013657,,,105947940,8318546,,
United States,2021-05-02,USA,34.92,46.3,79.74,,,,130252779,,,106780082,8374395,,
United States,2021-05-03,USA,35.34,46.49,80.34,,,,131030537,,,107155797,8409505,,
United States,2021-05-04,USA,35.87,46.73,81.09,,,,131657484,,,107477821,8449067,,
United States,2021-05-05,USA,36.42,46.98,81.85,,,,132721153,,,108142826,8516437,,
United States,2021-05-06,USA,36.97,47.21,82.61,,,,134116885,,,109041458,8627243,,
United States,2021-05-07,USA,37.5,47.45,83.36,,,,135725061,,,110124671,8739657,,
United States,2021-05-08,USA,37.83,47.6,83.83,,,,137216849,,,111094349,8844369,,
United States,2021-05-09,USA,37.96,47.66,84.01,,,,138657097,,,111933191,8933802,,
United States,2021-05-10,USA,38.32,47.81,84.49,,,,139838655,,,112529278,9038423,,
United States,2021-05-11,USA,38.75,48.01,85.11,,,,140760689,,,112990115,9188411,,
United States,2021-05-12,USA,39.19,48.2,85.71,,,,141636737,,,113582961,9266062,,
United States,2021-05-13,USA,39.61,48.48,86.4,,,,142692755,,,114354242,9352742,,
United States,2021-05-14,USA,40.04,48.81,87.14,,,,143680891,,,115127784,9431604,,
United States,2021-05-15,USA,40.34,49.08,87.69,,,,145007116,,,116066454,9558399,,
