country,date,iso_code,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_hundred,sputnikv_total_vaccinations,sinovac_total_vaccinations,sinopharm_total_vaccinations,pfizer_total_vaccinations,astrazeneca_total_vaccinations,novavax_total_vaccinations,moderna_total_vaccinations,johnson&johnson_total_vaccinations,covaxin_total_vaccinations,cansino_total_vaccinations
France,2021-09-08,FRA,62.38,73.85,135.24,0.0,0.0,0.0,72752650.0,7815162.0,0.0,9554464.0,1056070.0,0.0,0.0
France,2021-09-09,FRA,62.63,73.97,135.64,0.0,0.0,0.0,72958944.0,7815657.0,0.0,9620290.0,1057479.0,0.0,0.0
France,2021-09-10,FRA,62.93,74.11,136.14,0.0,0.0,0.0,73206589.0,7816183.0,0.0,9704850.0,1059025.0,0.0,0.0
France,2021-09-11,FRA,63.19,74.21,136.5,0.0,0.0,0.0,73414698.0,7816492.0,0.0,9743234.0,1059770.0,0.0,0.0
France,2021-09-12,FRA,63.23,74.22,136.58,0.0,0.0,0.0,73457118.0,7816578.0,0.0,9748132.0,1059941.0,0.0,0.0
France,2021-09-13,FRA,63.42,74.32,136.92,0.0,0.0,0.0,73651678.0,7816981.0,0.0,9783703.0,1061270.0,0.0,0.0
France,2021-09-14,FRA,63.62,74.43,137.3,0.0,0.0,0.0,73852114.0,7817347.0,0.0,9840133.0,1062770.0,0.0,0.0
France,2021-09-15,FRA,63.87,74.54,137.75,0.0,0.0,0.0,74101930.0,7817669.0,0.0,9888487.0,1063884.0,0.0,0.0
France,2021-09-16,FRA,64.04,74.64,138.1,0.0,0.0,0.0,74283007.0,7818074.0,0.0,9944046.0,1065002.0,0.0,0.0
France,2021-09-17,FRA,64.27,74.75,138.52,0.0,0.0,0.0,74490438.0,7818477.0,0.0,10020804.0,1065913.0,0.0,0.0
France,2021-09-18,FRA,64.48,74.82,138.83,0.0,0.0,0.0,74658452.0,7818690.0,0.0,10055380.0,1066377.0,0.0,0.0
France,2021-09-19,FRA,64.52,74.83,138.88,0.0,0.0,0.0,74687979.0,7818751.0,0.0,10059596.0,1066560.0,0.0,0.0
France,2021-09-20,FRA,64.66,74.9,139.16,0.0,0.0,0.0,74845411.0,7819038.0,0.0,10089744.0,1067020.0,0.0,0.0
France,2021-09-21,FRA,64.8,74.96,139.46,0.0,0.0,0.0,75003828.0,7819388.0,0.0,10137453.0,1067451.0,0.0,0.0
France,2021-09-22,FRA,65.01,75.04,139.83,0.0,0.0,0.0,75210686.0,7819685.0,0.0,10175900.0,1067845.0,0.0,0.0
France,2021-09-23,FRA,65.15,75.1,140.12,0.0,0.0,0.0,75359679.0,7820003.0,0.0,10223362.0,1068331.0,0.0,0.0
France,2021-09-24,FRA,65.35,75.18,140.47,0.0,0.0,0.0,75529658.0,7820354.0,0.0,10292125.0,1068752.0,0.0,0.0
France,2021-09-25,FRA,65.52,75.23,140.72,0.0,0.0,0.0,75666034.0,7820541.0,0.0,10322057.0,1069043.0,0.0,0.0
France,2021-09-26,FRA,65.55,75.24,140.76,0.0,0.0,0.0,75687367.0,7820612.0,0.0,10326193.0,1069116.0,0.0,0.0
France,2021-09-27,FRA,65.66,75.29,140.99,0.0,0.0,0.0,75817818.0,7820943.0,0.0,10353240.0,1069386.0,0.0,0.0
France,2021-09-28,FRA,65.77,75.34,141.24,0.0,0.0,0.0,75941230.0,7821257.0,0.0,10395784.0,1069706.0,0.0,0.0
France,2021-09-29,FRA,65.92,75.41,141.54,0.0,0.0,0.0,76104580.0,7821523.0,0.0,10430156.0,1070096.0,0.0,0.0
France,2021-09-30,FRA,66.03,75.46,141.78,0.0,0.0,0.0,76224098.0,7821768.0,0.0,10475306.0,1070492.0,0.0,0.0
France,2021-10-01,FRA,66.18,75.55,142.11,0.0,0.0,0.0,76380208.0,7821960.0,0.0,10537810.0,1070936.0,0.0,0.0
France,2021-10-02,FRA,66.3,75.61,142.31,0.0,0.0,0.0,76490629.0,7822067.0,0.0,10565392.0,1071151.0,0.0,0.0
France,2021-10-03,FRA,66.31,75.62,142.34,0.0,0.0,0.0,76505557.0,7822104.0,0.0,10568686.0,1071235.0,0.0,0.0
France,2021-10-04,FRA,66.4,75.67,142.55,0.0,0.0,0.0,76625480.0,7822300.0,0.0,10593945.0,1071607.0,0.0,0.0
France,2021-10-05,FRA,66.49,75.72,142.79,0.0,0.0,0.0,76740735.0,7822482.0,0.0,10636661.0,1071900.0,0.0,0.0
France,2021-10-06,FRA,66.61,75.78,143.07,0.0,0.0,0.0,76893416.0,7822683.0,0.0,10670431.0,1072165.0,0.0,0.0
France,2021-10-07,FRA,66.7,75.82,143.3,0.0,0.0,0.0,77006853.0,7822851.0,0.0,10714193.0,1072444.0,0.0,0.0
France,2021-10-08,FRA,66.84,75.9,143.62,0.0,0.0,0.0,77161319.0,7823026.0,0.0,10777002.0,1072819.0,0.0,0.0
France,2021-10-09,FRA,66.93,75.95,143.81,0.0,0.0,0.0,77261949.0,7823111.0,0.0,10801861.0,1073021.0,0.0,0.0
France,2021-10-10,FRA,66.94,75.95,143.83,0.0,0.0,0.0,77273967.0,7823137.0,0.0,10804813.0,1073117.0,0.0,0.0
France,2021-10-11,FRA,67.02,76.0,144.04,0.0,0.0,0.0,77391268.0,7823280.0,0.0,10828497.0,1073375.0,0.0,0.0
France,2021-10-12,FRA,67.1,76.04,144.27,0.0,0.0,0.0,77508810.0,7823416.0,0.0,10866828.0,1073591.0,0.0,0.0
France,2021-10-13,FRA,67.19,76.1,144.54,0.0,0.0,0.0,77653384.0,7823563.0,0.0,10898865.0,1073837.0,0.0,0.0
France,2021-10-14,FRA,67.27,76.15,144.76,0.0,0.0,0.0,77763320.0,7823744.0,0.0,10940099.0,1074165.0,0.0,0.0
France,2021-10-15,FRA,67.38,76.21,145.08,0.0,0.0,0.0,77916758.0,7823927.0,0.0,10999115.0,1074512.0,0.0,0.0
France,2021-10-16,FRA,67.45,76.26,145.24,0.0,0.0,0.0,78012707.0,7824023.0,0.0,11014795.0,1074683.0,0.0,0.0
France,2021-10-17,FRA,67.45,76.27,145.26,0.0,0.0,0.0,78023219.0,7824056.0,0.0,11016825.0,1074755.0,0.0,0.0
France,2021-10-18,FRA,67.52,76.31,145.46,0.0,0.0,0.0,78146682.0,7824205.0,0.0,11029474.0,1075047.0,0.0,0.0
France,2021-10-19,FRA,67.58,76.35,145.68,0.0,0.0,0.0,78275842.0,7824368.0,0.0,11046354.0,1075268.0,0.0,0.0
France,2021-10-20,FRA,67.66,76.4,145.96,0.0,0.0,0.0,78445779.0,7824527.0,0.0,11060389.0,1075522.0,0.0,0.0
France,2021-10-21,FRA,67.73,76.44,146.19,0.0,0.0,0.0,78583390.0,7824703.0,0.0,11077225.0,1075769.0,0.0,0.0
France,2021-10-22,FRA,67.82,76.49,146.49,0.0,0.0,0.0,78764093.0,7824864.0,0.0,11101353.0,1076003.0,0.0,0.0
France,2021-10-23,FRA,67.88,76.53,146.66,0.0,0.0,0.0,78866812.0,7824936.0,0.0,11111772.0,1076135.0,0.0,0.0
France,2021-10-24,FRA,67.89,76.54,146.67,0.0,0.0,0.0,78876631.0,7824969.0,0.0,11113246.0,1076176.0,0.0,0.0
France,2021-10-25,FRA,67.94,76.57,146.89,0.0,0.0,0.0,79011779.0,7825150.0,0.0,11122289.0,1076390.0,0.0,0.0
France,2021-10-26,FRA,67.99,76.61,147.11,0.0,0.0,0.0,79144780.0,7825308.0,0.0,11134828.0,1076596.0,0.0,0.0
France,2021-10-27,FRA,68.06,76.65,147.38,0.0,0.0,0.0,79318423.0,7825449.0,0.0,11146328.0,1076799.0,0.0,0.0
France,2021-10-28,FRA,68.11,76.69,147.6,0.0,0.0,0.0,79450811.0,7825631.0,0.0,11160341.0,1077000.0,0.0,0.0
France,2021-10-29,FRA,68.19,76.74,147.89,0.0,0.0,0.0,79631314.0,7825829.0,0.0,11179253.0,1077236.0,0.0,0.0
France,2021-10-30,FRA,68.24,76.77,148.05,0.0,0.0,0.0,79726766.0,7825921.0,0.0,11187398.0,1077337.0,0.0,0.0
France,2021-10-31,FRA,68.24,76.77,148.06,0.0,0.0,0.0,79735469.0,7825950.0,0.0,11188452.0,1077397.0,0.0,0.0
France,2021-11-01,FRA,68.25,76.78,148.09,0.0,0.0,0.0,79749691.0,7825978.0,0.0,11189591.0,1077501.0,0.0,0.0
France,2021-11-02,FRA,68.31,76.82,148.32,0.0,0.0,0.0,79896702.0,7826105.0,0.0,11200819.0,1077671.0,0.0,0.0
France,2021-11-03,FRA,68.38,76.86,148.61,0.0,0.0,0.0,80081584.0,7826258.0,0.0,11211784.0,1077825.0,0.0,0.0
France,2021-11-04,FRA,68.44,76.9,148.86,0.0,0.0,0.0,80237007.0,7826374.0,0.0,11224634.0,1078011.0,0.0,0.0
France,2021-11-05,FRA,68.52,76.94,149.2,0.0,0.0,0.0,80444688.0,7826547.0,0.0,11243216.0,1078152.0,0.0,0.0
France,2021-11-06,FRA,68.57,76.98,149.38,0.0,0.0,0.0,80556675.0,7826623.0,0.0,11251854.0,1078236.0,0.0,0.0
France,2021-11-07,FRA,68.57,76.98,149.4,0.0,0.0,0.0,80566774.0,7826650.0,0.0,11253448.0,1078313.0,0.0,0.0
France,2021-11-08,FRA,68.63,77.01,149.67,0.0,0.0,0.0,80742513.0,7826810.0,0.0,11262605.0,1078488.0,0.0,0.0
France,2021-11-09,FRA,68.7,77.04,150.01,0.0,0.0,0.0,80958710.0,7826980.0,0.0,11274706.0,1078655.0,0.0,0.0
France,2021-11-10,FRA,68.78,77.09,150.41,0.0,0.0,0.0,81218145.0,7827194.0,0.0,11288090.0,1078798.0,0.0,0.0
France,2021-11-11,FRA,68.79,77.09,150.45,0.0,0.0,0.0,81239314.0,7827255.0,0.0,11289990.0,1078886.0,0.0,0.0
France,2021-11-12,FRA,68.87,77.14,150.85,0.0,0.0,0.0,81486889.0,7827435.0,0.0,11310005.0,1079000.0,0.0,0.0
France,2021-11-13,FRA,68.92,77.17,151.04,0.0,0.0,0.0,81611563.0,7827528.0,0.0,11318776.0,1079089.0,0.0,0.0
France,2021-11-14,FRA,68.92,77.17,151.06,0.0,0.0,0.0,81623721.0,7827549.0,0.0,11319989.0,1079149.0,0.0,0.0
France,2021-11-15,FRA,68.98,77.2,151.39,0.0,0.0,0.0,81833548.0,7827757.0,0.0,11329761.0,1079270.0,0.0,0.0
France,2021-11-16,FRA,69.05,77.23,151.79,0.0,0.0,0.0,82084536.0,7827939.0,0.0,11346195.0,1079382.0,0.0,0.0
France,2021-11-17,FRA,69.12,77.28,152.2,0.0,0.0,0.0,82352003.0,7828138.0,0.0,11359128.0,1079526.0,0.0,0.0
France,2021-11-18,FRA,69.19,77.31,152.59,0.0,0.0,0.0,82593372.0,7828344.0,0.0,11376437.0,1079666.0,0.0,0.0
France,2021-11-19,FRA,69.28,77.36,153.09,0.0,0.0,0.0,82907972.0,7828609.0,0.0,11399896.0,1079766.0,0.0,0.0
France,2021-11-20,FRA,69.33,77.4,153.33,0.0,0.0,0.0,83061890.0,7828738.0,0.0,11409946.0,1079833.0,0.0,0.0
France,2021-11-21,FRA,69.34,77.4,153.36,0.0,0.0,0.0,83077331.0,7828775.0,0.0,11411251.0,1079903.0,0.0,0.0
France,2021-11-22,FRA,69.39,77.44,153.71,0.0,0.0,0.0,83305153.0,7829038.0,0.0,11419629.0,1080035.0,0.0,0.0
France,2021-11-23,FRA,69.46,77.48,154.16,0.0,0.0,0.0,83591404.0,7829294.0,0.0,11433755.0,1080141.0,0.0,0.0
France,2021-11-24,FRA,69.54,77.52,154.62,0.0,0.0,0.0,83889078.0,7829560.0,0.0,11446453.0,1080257.0,0.0,0.0
France,2021-11-25,FRA,69.61,77.56,155.11,0.0,0.0,0.0,84201133.0,7829869.0,0.0,11464621.0,1080383.0,0.0,0.0
France,2021-11-26,FRA,69.72,77.61,155.83,0.0,0.0,0.0,84655461.0,7830289.0,0.0,11497610.0,1080515.0,0.0,0.0
France,2021-11-27,FRA,69.79,77.64,156.26,0.0,0.0,0.0,84925107.0,7830490.0,0.0,11515514.0,1080586.0,0.0,0.0
France,2021-11-28,FRA,69.81,77.65,156.36,0.0,0.0,0.0,84992733.0,7830559.0,0.0,11518617.0,1080640.0,0.0,0.0
France,2021-11-29,FRA,69.89,77.68,156.98,0.0,0.0,0.0,85386951.0,7830916.0,0.0,11539538.0,1080765.0,0.0,0.0
France,2021-11-30,FRA,69.99,77.71,157.8,0.0,0.0,0.0,85906001.0,7831373.0,0.0,11574462.0,1080871.0,0.0,0.0
France,2021-12-01,FRA,70.11,77.75,158.65,0.0,0.0,0.0,86442942.0,7831891.0,0.0,11608664.0,1081018.0,0.0,0.0
France,2021-12-02,FRA,70.21,77.78,159.57,0.0,0.0,0.0,87017277.0,7832433.0,0.0,11655128.0,1081177.0,0.0,0.0
France,2021-12-03,FRA,70.35,77.82,160.63,0.0,0.0,0.0,87665447.0,7833052.0,0.0,11721451.0,1081326.0,0.0,0.0
France,2021-12-04,FRA,70.44,77.85,161.25,0.0,0.0,0.0,88035254.0,7833365.0,0.0,11766693.0,1081443.0,0.0,0.0
France,2021-12-05,FRA,70.46,77.85,161.42,0.0,0.0,0.0,88134418.0,7833454.0,0.0,11783704.0,1081504.0,0.0,0.0
France,2021-12-06,FRA,70.57,77.88,162.29,0.0,0.0,0.0,88629955.0,7833992.0,0.0,11873832.0,1081661.0,0.0,0.0
France,2021-12-07,FRA,70.71,77.92,163.42,0.0,0.0,0.0,89249573.0,7834634.0,0.0,12015246.0,1081779.0,0.0,0.0
France,2021-12-08,FRA,70.85,77.95,164.47,0.0,0.0,0.0,89806144.0,7835212.0,0.0,12168497.0,1081888.0,0.0,0.0
France,2021-12-09,FRA,70.98,77.99,165.64,0.0,0.0,0.0,90393624.0,7835837.0,0.0,12363315.0,1081987.0,0.0,0.0
France,2021-12-10,FRA,71.15,78.03,166.93,0.0,0.0,0.0,91052215.0,7836516.0,0.0,12579869.0,1082129.0,0.0,0.0
France,2021-12-11,FRA,71.26,78.06,167.72,0.0,0.0,0.0,91431004.0,7836926.0,0.0,12732809.0,1082193.0,0.0,0.0
France,2021-12-12,FRA,71.3,78.07,167.98,0.0,0.0,0.0,91534602.0,7837052.0,0.0,12800362.0,1082227.0,0.0,0.0
France,2021-12-13,FRA,71.43,78.1,169.02,0.0,0.0,0.0,91981440.0,7837682.0,0.0,13053977.0,1082343.0,0.0,0.0
France,2021-12-14,FRA,71.61,78.14,170.37,0.0,0.0,0.0,92547627.0,7838478.0,0.0,13400098.0,1082453.0,0.0,0.0
France,2021-12-15,FRA,71.78,78.18,171.62,0.0,0.0,0.0,93056123.0,7839237.0,0.0,13728988.0,1082597.0,0.0,0.0
France,2021-12-16,FRA,71.95,78.22,172.97,0.0,0.0,0.0,93606345.0,7840003.0,0.0,14087747.0,1082688.0,0.0,0.0
France,2021-12-17,FRA,72.14,78.27,174.4,0.0,0.0,0.0,94196771.0,7840835.0,0.0,14466428.0,1082789.0,0.0,0.0
France,2021-12-18,FRA,72.26,78.3,175.26,0.0,0.0,0.0,94527216.0,7841259.0,0.0,14712272.0,1082867.0,0.0,0.0
France,2021-12-19,FRA,72.3,78.32,175.57,0.0,0.0,0.0,94629245.0,7841472.0,0.0,14816765.0,1082886.0,0.0,0.0
France,2021-12-20,FRA,72.45,78.36,176.64,0.0,0.0,0.0,95030085.0,7842234.0,0.0,15135749.0,1082968.0,0.0,0.0
France,2021-12-21,FRA,72.61,78.42,177.87,0.0,0.0,0.0,95503141.0,7843063.0,0.0,15496136.0,1083036.0,0.0,0.0
France,2021-12-22,FRA,72.76,78.47,178.93,0.0,0.0,0.0,95905349.0,7843843.0,0.0,15805484.0,1083117.0,0.0,0.0
France,2021-12-23,FRA,72.88,78.51,179.75,0.0,0.0,0.0,96220986.0,7844510.0,0.0,16041764.0,1083206.0,0.0,0.0
France,2021-12-24,FRA,72.92,78.53,179.97,0.0,0.0,0.0,96313611.0,7844791.0,0.0,16096031.0,1083263.0,0.0,0.0
France,2021-12-25,FRA,72.92,78.53,179.98,0.0,0.0,0.0,96322436.0,7844816.0,0.0,16098948.0,1083276.0,0.0,0.0
France,2021-12-26,FRA,72.94,78.54,180.09,0.0,0.0,0.0,96359747.0,7844912.0,0.0,16129692.0,1083284.0,0.0,0.0
France,2021-12-27,FRA,73.07,78.58,180.92,0.0,0.0,0.0,96666693.0,7845481.0,0.0,16386718.0,1083361.0,0.0,0.0
France,2021-12-28,FRA,73.21,78.62,181.96,0.0,0.0,0.0,97044567.0,7846183.0,0.0,16705702.0,1083421.0,0.0,0.0
France,2021-12-29,FRA,73.34,78.67,182.88,0.0,0.0,0.0,97377917.0,7846776.0,0.0,16994332.0,1083498.0,0.0,0.0
France,2021-12-30,FRA,73.45,78.72,183.66,0.0,0.0,0.0,97658029.0,7847389.0,0.0,17241374.0,1083562.0,0.0,0.0
France,2021-12-31,FRA,73.49,78.73,183.89,0.0,0.0,0.0,97743767.0,7847602.0,0.0,17307930.0,1083592.0,0.0,0.0
France,2022-01-01,FRA,73.5,78.73,183.91,0.0,0.0,0.0,97752680.0,7847629.0,0.0,17311702.0,1083603.0,0.0,0.0
France,2022-01-02,FRA,73.52,78.74,184.02,0.0,0.0,0.0,97792682.0,7847712.0,0.0,17347635.0,1083659.0,0.0,0.0
France,2022-01-03,FRA,73.65,78.78,184.93,0.0,0.0,0.0,98092156.0,7848297.0,0.0,17659846.0,1083763.0,0.0,0.0
France,2022-01-04,FRA,73.81,78.84,186.1,0.0,0.0,0.0,98481578.0,7848938.0,0.0,18061145.0,1083824.0,0.0,0.0
France,2022-01-05,FRA,73.96,78.9,187.16,0.0,0.0,0.0,98849778.0,7849509.0,0.0,18406084.0,1083898.0,0.0,0.0
France,2022-01-06,FRA,74.12,78.96,188.34,0.0,0.0,0.0,99250012.0,7850076.0,0.0,18796392.0,1083977.0,0.0,0.0
France,2022-01-07,FRA,74.31,79.02,189.64,0.0,0.0,0.0,99706672.0,7850666.0,0.0,19220555.0,1084028.0,0.0,0.0
France,2022-01-08,FRA,74.42,79.07,190.44,0.0,0.0,0.0,100004448.0,7850958.0,0.0,19458395.0,1084049.0,0.0,0.0
France,2022-01-09,FRA,74.46,79.09,190.68,0.0,0.0,0.0,100094905.0,7851076.0,0.0,19532827.0,1084066.0,0.0,0.0
France,2022-01-10,FRA,74.59,79.13,191.56,0.0,0.0,0.0,100407141.0,7851571.0,0.0,19808121.0,1084137.0,0.0,0.0
France,2022-01-11,FRA,74.74,79.19,192.58,0.0,0.0,0.0,100779493.0,7852109.0,0.0,20122717.0,1084199.0,0.0,0.0
France,2022-01-12,FRA,74.88,79.24,193.44,0.0,0.0,0.0,101117039.0,7852570.0,0.0,20368456.0,1084256.0,0.0,0.0
France,2022-01-13,FRA,75.01,79.29,194.35,0.0,0.0,0.0,101464818.0,7853011.0,0.0,20634443.0,1084345.0,0.0,0.0
France,2022-01-14,FRA,75.16,79.35,195.41,0.0,0.0,0.0,101874076.0,7853507.0,0.0,20935293.0,1084402.0,0.0,0.0
France,2022-01-15,FRA,75.26,79.39,196.04,0.0,0.0,0.0,102137440.0,7853808.0,0.0,21101205.0,1084425.0,0.0,0.0
France,2022-01-16,FRA,75.29,79.39,196.21,0.0,0.0,0.0,102207186.0,7853925.0,0.0,21144199.0,1084452.0,0.0,0.0
France,2022-01-17,FRA,75.37,79.43,196.81,0.0,0.0,0.0,102448948.0,7854287.0,0.0,21305032.0,1084501.0,0.0,0.0
France,2022-01-18,FRA,75.47,79.47,197.49,0.0,0.0,0.0,102727010.0,7854709.0,0.0,21482232.0,1084536.0,0.0,0.0
France,2022-01-19,FRA,75.56,79.5,198.03,0.0,0.0,0.0,102967678.0,7855066.0,0.0,21608615.0,1084591.0,0.0,0.0
France,2022-01-20,FRA,75.65,79.53,198.59,0.0,0.0,0.0,103209015.0,7855452.0,0.0,21746926.0,1084667.0,0.0,0.0
France,2022-01-21,FRA,75.75,79.57,199.28,0.0,0.0,0.0,103505765.0,7855835.0,0.0,21910160.0,1084704.0,0.0,0.0
France,2022-01-22,FRA,75.82,79.6,199.69,0.0,0.0,0.0,103697680.0,7856072.0,0.0,21998667.0,1084742.0,0.0,0.0
France,2022-01-23,FRA,75.83,79.6,199.79,0.0,0.0,0.0,103743361.0,7856154.0,0.0,22017403.0,1084753.0,0.0,0.0
France,2022-01-24,FRA,75.9,79.62,200.2,0.0,0.0,0.0,103930381.0,7856509.0,0.0,22109010.0,1084794.0,0.0,0.0
France,2022-01-25,FRA,75.98,79.65,200.67,0.0,0.0,0.0,104146560.0,7856703.0,0.0,22207111.0,1084852.0,0.0,0.0
France,2022-01-26,FRA,76.05,79.68,201.08,0.0,0.0,0.0,104348994.0,7856792.0,0.0,22279596.0,1084891.0,0.0,0.0
France,2022-01-27,FRA,76.11,79.7,201.47,0.0,0.0,0.0,104537967.0,7856852.0,0.0,22358032.0,1084929.0,0.0,0.0
France,2022-01-28,FRA,76.22,79.73,202.04,0.0,0.0,0.0,104807262.0,7856986.0,0.0,22472141.0,1084970.0,0.0,0.0
France,2022-01-29,FRA,76.29,79.75,202.4,0.0,0.0,0.0,104988600.0,7857096.0,0.0,22532290.0,1084992.0,0.0,0.0
France,2022-01-30,FRA,76.3,79.75,202.48,0.0,0.0,0.0,105030149.0,7857147.0,0.0,22544498.0,1085010.0,0.0,0.0
France,2022-01-31,FRA,76.37,79.77,202.78,0.0,0.0,0.0,105175958.0,7857245.0,0.0,22600012.0,1085058.0,0.0,0.0
France,2022-02-01,FRA,76.43,79.78,203.13,0.0,0.0,0.0,105349502.0,7857356.0,0.0,22659259.0,1085096.0,0.0,0.0
France,2022-02-02,FRA,76.51,79.8,203.47,0.0,0.0,0.0,105532317.0,7857454.0,0.0,22711234.0,1085134.0,0.0,0.0
France,2022-02-03,FRA,76.57,79.82,203.79,0.0,0.0,0.0,105691593.0,7857555.0,0.0,22762587.0,1085172.0,0.0,0.0
France,2022-02-04,FRA,76.67,79.84,204.26,0.0,0.0,0.0,105924199.0,7857679.0,0.0,22846866.0,1085188.0,0.0,0.0
France,2022-02-05,FRA,76.73,79.85,204.56,0.0,0.0,0.0,106083713.0,7857752.0,0.0,22892828.0,1085209.0,0.0,0.0
France,2022-02-06,FRA,76.74,79.85,204.62,0.0,0.0,0.0,106116273.0,7857763.0,0.0,22901026.0,1085217.0,0.0,0.0
France,2022-02-07,FRA,76.81,79.87,204.93,0.0,0.0,0.0,106277888.0,7857852.0,0.0,22949852.0,1085248.0,0.0,0.0
France,2022-02-08,FRA,76.87,79.88,205.26,0.0,0.0,0.0,106442965.0,7857852.0,0.0,23002042.0,1085292.0,0.0,0.0
France,2022-02-09,FRA,76.94,79.89,205.59,0.0,0.0,0.0,106622937.0,7857852.0,0.0,23049199.0,1085323.0,0.0,0.0
France,2022-02-10,FRA,76.99,79.9,205.88,0.0,0.0,0.0,106775154.0,7857852.0,0.0,23092209.0,1085371.0,0.0,0.0
France,2022-02-11,FRA,77.07,79.92,206.3,0.0,0.0,0.0,106990670.0,7857852.0,0.0,23159225.0,1085409.0,0.0,0.0
France,2022-02-12,FRA,77.12,79.93,206.56,0.0,0.0,0.0,107130424.0,7857852.0,0.0,23194562.0,1085437.0,0.0,0.0
France,2022-02-13,FRA,77.13,79.93,206.61,0.0,0.0,0.0,107159063.0,7857852.0,0.0,23200945.0,1085450.0,0.0,0.0
France,2022-02-14,FRA,77.18,79.94,206.89,0.0,0.0,0.0,107309725.0,7857852.0,0.0,23238841.0,1085483.0,0.0,0.0
France,2022-02-15,FRA,77.23,79.95,207.17,0.0,0.0,0.0,107462510.0,7857852.0,0.0,23274234.0,1085504.0,0.0,0.0
France,2022-02-16,FRA,77.28,79.96,207.43,0.0,0.0,0.0,107606827.0,7857852.0,0.0,23302371.0,1085531.0,0.0,0.0
France,2022-02-17,FRA,77.31,79.97,207.6,0.0,0.0,0.0,107703538.0,7857852.0,0.0,23320885.0,1085546.0,0.0,0.0
France,2022-02-18,FRA,77.36,79.97,207.83,0.0,0.0,0.0,107834968.0,7857852.0,0.0,23347518.0,1085581.0,0.0,0.0
France,2022-02-19,FRA,77.39,79.98,207.97,0.0,0.0,0.0,107915238.0,7857852.0,0.0,23361575.0,1085600.0,0.0,0.0
France,2022-02-20,FRA,77.4,79.98,208.0,0.0,0.0,0.0,107929924.0,7857852.0,0.0,23363643.0,1085608.0,0.0,0.0
France,2022-02-21,FRA,77.42,79.99,208.12,0.0,0.0,0.0,108000680.0,7857854.0,0.0,23375908.0,1085635.0,0.0,0.0
France,2022-02-22,FRA,77.45,79.99,208.25,0.0,0.0,0.0,108071916.0,7857854.0,0.0,23387817.0,1085655.0,0.0,0.0
France,2022-02-23,FRA,77.48,80.0,208.38,0.0,0.0,0.0,108151352.0,7857854.0,0.0,23399901.0,1085682.0,0.0,0.0
France,2022-02-24,FRA,77.5,80.0,208.48,0.0,0.0,0.0,108210983.0,7857854.0,0.0,23409106.0,1085694.0,0.0,0.0
France,2022-02-25,FRA,77.53,80.01,208.64,0.0,0.0,0.0,108299973.0,7857854.0,0.0,23424260.0,1085720.0,0.0,0.0
France,2022-02-26,FRA,77.55,80.02,208.73,0.0,0.0,0.0,108356732.0,7857854.0,0.0,23432517.0,1085747.0,0.0,0.0
France,2022-02-27,FRA,77.56,80.02,208.75,0.0,0.0,0.0,108366669.0,7857854.0,0.0,23433805.0,1085755.0,0.0,0.0
France,2022-02-28,FRA,77.58,80.02,208.83,0.0,0.0,0.0,108414316.0,7857855.0,0.0,23441360.0,1085773.0,0.0,0.0
France,2022-03-01,FRA,77.59,80.03,208.92,0.0,0.0,0.0,108465571.0,7857856.0,0.0,23448672.0,1085786.0,0.0,0.0
France,2022-03-02,FRA,77.61,80.03,209.01,0.0,0.0,0.0,108522494.0,7857856.0,0.0,23455663.0,1085799.0,0.0,0.0
France,2022-03-03,FRA,77.63,80.03,209.07,0.0,0.0,0.0,108558115.0,7857856.0,0.0,23460700.0,1085811.0,0.0,0.0
France,2022-03-04,FRA,77.64,80.04,209.16,0.0,0.0,0.0,108606554.0,7857856.0,0.0,23467298.0,1085825.0,0.0,0.0
France,2022-03-05,FRA,77.65,80.04,209.21,0.0,0.0,0.0,108636540.0,7857856.0,0.0,23471351.0,1085835.0,0.0,0.0
France,2022-03-06,FRA,77.65,80.04,209.21,0.0,0.0,0.0,108640739.0,7857857.0,0.0,23471837.0,1085838.0,0.0,0.0
France,2022-03-07,FRA,77.66,80.04,209.25,0.0,0.0,0.0,108663001.0,7857857.0,0.0,23474678.0,1085851.0,0.0,0.0
France,2022-03-08,FRA,77.67,80.05,209.29,0.0,0.0,0.0,108686584.0,7857858.0,0.0,23477770.0,1085863.0,0.0,0.0
France,2022-03-09,FRA,77.68,80.05,209.34,0.0,0.0,0.0,108714384.0,7857858.0,0.0,23480967.0,1085875.0,0.0,0.0
France,2022-03-10,FRA,77.69,80.05,209.37,0.0,0.0,0.0,108734424.0,7857858.0,0.0,23483346.0,1085883.0,0.0,0.0
France,2022-03-11,FRA,77.7,80.05,209.42,0.0,0.0,0.0,108763940.0,7857858.0,0.0,23487070.0,1085895.0,0.0,0.0
France,2022-03-12,FRA,77.71,80.06,209.45,0.0,0.0,0.0,108785189.0,7857858.0,0.0,23489479.0,1085906.0,0.0,0.0
France,2022-03-13,FRA,77.71,80.06,209.46,0.0,0.0,0.0,108788119.0,7857858.0,0.0,23489806.0,1085910.0,0.0,0.0
France,2022-03-14,FRA,77.71,80.06,209.49,0.0,0.0,0.0,108809102.0,7857858.0,0.0,23492424.0,1085913.0,0.0,0.0
France,2022-03-15,FRA,77.72,80.06,209.54,0.0,0.0,0.0,108834412.0,7857858.0,0.0,23495341.0,1085919.0,0.0,0.0
